catcher,effect_2025,effect_2025_lower,effect_2025_upper,effect_2026,effect_2026_lower,effect_2026_upper,change,change_lower,change_upper,probability_increased,pitches_2025,pitches_2026,extra_strikes_2025,extra_strikes_2026,framing_runs_2025,framing_runs_2026
680664,-0.01008016598441363,-0.15855405838990555,0.13767372015299342,-0.01207733677178179,-0.17017768318813617,0.14483992339169394,-0.00199717078736816,-0.0737898355421993,0.06213735897717042,0.48325,0.0,70.0,-0.0,-0.21135339350618135,-0.0,-0.02641917418827267
680728,-0.01738743447201791,-0.16925629221031274,0.12324508507687126,-0.020315808422715555,-0.18441329840647314,0.12727475854226702,-0.002928373950697645,-0.07397967641680701,0.058838572869498694,0.45925,46.0,189.0,-0.19995549642820598,-0.95992194797331,-0.024994437053525748,-0.11999024349666375
680753,0.006046042450972343,-0.1442803689159166,0.16370186653188323,0.006549852212632738,-0.15509042147987828,0.17411907203753055,0.0005038097616603934,-0.0665917744738939,0.06762181021131045,0.5115,15.0,0.0,0.022672659191146288,0.0,0.002834082398893286,0.0
680777,-0.04905268708837438,-0.16501499835815245,0.05787960032541698,-0.04932016788257455,-0.17207032173998993,0.06669377305999512,-0.0002674807942001707,-0.06742277697740787,0.062579952562956,0.5005,915.0,664.0,-11.220802171465639,-8.187147868507376,-1.4026002714332049,-1.023393483563422
680779,0.033207645783031724,-0.08048639237198477,0.14872582223967812,0.03626990617443842,-0.0827444799777496,0.16318635453924077,0.003062260391406686,-0.05508595802603549,0.07062349083266686,0.528,795.0,849.0,6.600019599377555,7.698287585524555,0.8250024499221944,0.9622859481905693
680862,-0.05093222170723685,-0.19937372165957581,0.0806706123080577,-0.05118079143218549,-0.21276351133396396,0.09311553011982782,-0.00024856972494864286,-0.0658430364145717,0.06897202974106932,0.49475,290.0,7.0,-3.6925860737746716,-0.0895663850063246,-0.46157325922183395,-0.011195798125790576
681123,-0.012082555570736002,-0.16341476293001028,0.13310089950342816,-0.012553428687967045,-0.17447747940064987,0.14100686255450176,-0.000470873117231044,-0.06445894679371217,0.06358447048505605,0.49525,16.0,34.0,-0.04833022228294401,-0.10670414384771988,-0.006041277785368001,-0.013338017980964985
681351,-0.08606009363713021,-0.20445965159772966,0.02325936632988588,-0.08472234219825163,-0.209822487453533,0.030400391780063585,0.0013377514388785872,-0.06350609300698908,0.0656760591345109,0.51575,1091.0,897.0,-23.472890539527267,-18.99898523795793,-2.9341113174409084,-2.374873154744741
681508,-0.047687105045070025,-0.20251435907284726,0.08804157724597235,-0.044489264198872974,-0.21363408522562732,0.10263301325487971,0.0031978408461970503,-0.06410959435267817,0.08162404986948811,0.53325,138.0,123.0,-1.645205124054916,-1.368044874115344,-0.2056506405068645,-0.171005609264418
681807,-0.000542291198178806,-0.1456861108916223,0.14695451067882254,-0.00038575660309613955,-0.15630220008829315,0.15934640764254288,0.00015653459508266666,-0.06994903004458546,0.07188067274115223,0.49575,0.0,77.0,-0.0,-0.007425814609600686,-0.0,-0.0009282268262000858
682515,-0.0006108561951740119,-0.15377697966060933,0.1491313199606384,-0.0008257502276756434,-0.16672494051677952,0.15788320856483118,-0.0002148940325016316,-0.0719104194235357,0.06660964637096509,0.4985,26.0,20.0,-0.003970565268631078,-0.004128751138378217,-0.0004963206585788848,-0.0005160938922972771
682626,-0.028204667910287085,-0.14966868795563193,0.08555384702990387,-0.036490468284364336,-0.16841777303669148,0.08729343064034117,-0.00828580037407724,-0.08734444185667384,0.045142634717635535,0.395,652.0,775.0,-4.597360869376795,-7.07002823009559,-0.5746701086720993,-0.8837535287619488
682663,0.045874211383337936,-0.07685158980249356,0.18196663719602266,0.05097909173768552,-0.08064431171165974,0.19754480680862224,0.005104880354347582,-0.05558580013794525,0.08301609564428429,0.543,688.0,249.0,7.890364357934125,3.1734484606709237,0.9862955447417656,0.39668105758386546
682848,0.03199139759629902,-0.0982640311408395,0.1744223172479915,0.039316525040696326,-0.10157901182975965,0.19158792967294194,0.0073251274443973035,-0.04872592342114638,0.08679111968894164,0.58575,120.0,391.0,0.9597419278889706,3.843190322728066,0.11996774098612133,0.48039879034100824
683079,-0.0004126091924539993,-0.1525716209701718,0.1445527976953626,-0.0016548800089798894,-0.16541288230928233,0.15106747508191737,-0.00124227081652589,-0.06988283347404313,0.06595777502916286,0.4855,2.0,12.0,-0.00020630459622699964,-0.004964640026939669,-2.5788074528374955e-05,-0.0006205800033674586
683679,-0.022605809699836627,-0.16992334767394718,0.11235921249956073,-0.02647617929000639,-0.18303808899536794,0.11930259123963181,-0.003870369590169762,-0.0790022033924536,0.058362112319229824,0.4655,0.0,162.0,-0.0,-1.0722852612452587,-0.0,-0.13403565765565734
686452,-0.017148282896420723,-0.14952164136981044,0.10952506986814964,-0.021406063924301718,-0.16363893413752256,0.10804621464209697,-0.0042577810278809965,-0.07562013393803045,0.053279353172020386,0.4635,192.0,533.0,-0.8231175790281947,-2.852358017913204,-0.10288969737852434,-0.3565447522391505
686676,-0.008586286566659699,-0.15321485166609586,0.13015054359093997,-0.009189912326478675,-0.16681462021288113,0.14170902038771532,-0.0006036257598189769,-0.07004779035119346,0.06581432067393417,0.4885,174.0,16.0,-0.3735034656496969,-0.0367596493059147,-0.04668793320621211,-0.004594956163239338
686780,0.018610197347898948,-0.09170596844283474,0.13059624857210322,0.022541106718077172,-0.09523824414943133,0.14389234988960717,0.003930909370178228,-0.05832220750369943,0.07822807277412246,0.54325,1109.0,676.0,5.159677214704983,3.809447035355042,0.6449596518381229,0.47618087941938025
686948,0.02482306558013841,-0.09088205063057911,0.14317815378224433,0.023527300572487034,-0.10455898677379878,0.14889855970601207,-0.001295765007651376,-0.06565388506765683,0.06014700558225046,0.488,831.0,725.0,5.156991874273755,4.264323228763275,0.6446239842842194,0.5330404035954094
687221,-0.016337473156465363,-0.13929940194247736,0.10060875312491403,-0.011918901509959891,-0.14246445305702513,0.11694361451494928,0.004418571646505472,-0.057080206429206345,0.07680897627979931,0.5525,332.0,697.0,-1.3560102719866252,-2.076868588110511,-0.16950128399832814,-0.2596085735138139
689414,0.0008471487199183514,-0.12238433356927998,0.12354870058775304,0.006334177781663422,-0.12500296461236646,0.13891531196241716,0.005487029061745071,-0.053148238539439424,0.0865442949575887,0.5565,594.0,499.0,0.12580158490787519,0.7901886782625119,0.015725198113484398,0.09877358478281399
690841,0.0032270201464114205,-0.1413139853013079,0.1531302704142735,0.003049930176022695,-0.15688759741777983,0.16038804800996914,-0.0001770899703887256,-0.07267132347600033,0.06887405811311899,0.50075,1.0,24.0,0.0008067550366028551,0.018299581056136167,0.00010084437957535689,0.002287447632017021
690924,-0.03929269330621295,-0.19147534962029325,0.09247938463615926,-0.04088125366350677,-0.20213275457797378,0.10539049668112538,-0.001588560357293826,-0.07644931508304159,0.06837035987326455,0.4775,274.0,121.0,-2.691549491475587,-1.2366579233210797,-0.3364436864344484,-0.15458224041513496
691011,-0.011665278863087547,-0.14228702463023973,0.11517079195114374,-0.013731489045262628,-0.1527883668914312,0.12221959785213315,-0.002066210182175082,-0.06753424013810486,0.06126410707874419,0.4745,0.0,566.0,-0.0,-1.9430056999046619,-0.0,-0.24287571248808273
691019,0.026150105280214286,-0.09529553339710839,0.15757331368899488,0.024527237113491043,-0.11125423145734087,0.165691884618047,-0.0016228681667232437,-0.07040448870595759,0.06198139213177878,0.486,619.0,195.0,4.046728792113161,1.1957028092826885,0.5058410990141451,0.14946285116033606
691620,-0.0011977753136904119,-0.15357869752133024,0.1466260392406517,-0.0010728735087548165,-0.16257241395863728,0.15333161576682824,0.00012490180493559603,-0.06557121320606751,0.0671950638277681,0.49975,0.0,17.0,-0.0,-0.0045597124122079705,-0.0,-0.0005699640515259963
691740,-0.0064993177221493795,-0.1422459069884465,0.12436296613488568,-0.007816639510271,-0.15251042425907718,0.13248295367670762,-0.0013173217881216207,-0.0692958238553468,0.062183530860989954,0.48225,1.0,516.0,-0.0016248294305373449,-1.008346496824959,-0.0002031036788171681,-0.12604331210311986
691788,0.05346031406496825,-0.07095928330538598,0.19508270633364647,0.061918523763334635,-0.06679192701512998,0.21191575754229963,0.008458209698366395,-0.0485141188042174,0.08660929442975501,0.59375,0.0,783.0,0.0,12.120551026672755,0.0,1.5150688783340944
693307,0.07569528524393788,-0.02611762317404089,0.18691260297589474,0.08089598814946632,-0.027655423246841466,0.19544739279124732,0.005200702905528431,-0.050321248263749965,0.07528368313370119,0.547,1192.0,1007.0,22.55719500269349,20.365565016628146,2.8196493753366862,2.5456956270785183
694208,0.026152459866921135,-0.11771711156748504,0.1803862779411952,0.029863428016021928,-0.12531003931134632,0.18918734540561635,0.003710968149100788,-0.0596096280062486,0.07424676486911752,0.548,0.0,119.0,0.0,0.8884369834766523,0.0,0.11105462293458154
694212,-0.03229169087037674,-0.17011379964808673,0.09642249311137753,-0.03544002808691321,-0.17995939221322968,0.10064736263425735,-0.0031483372165364604,-0.0718268698387445,0.05758822926089826,0.4615,136.0,538.0,-1.0979174895928092,-4.766683777689827,-0.13723968619910115,-0.5958354722112283
695600,-0.03453961120766005,-0.16622393887516737,0.08855018100899735,-0.04134598173327298,-0.1818704782381371,0.09000282929055682,-0.006806370525612938,-0.08009422258922483,0.050383894939847525,0.42875,8.0,785.0,-0.0690792224153201,-8.114148915154823,-0.008634902801915012,-1.014268614394353
695670,-0.0050099397519613184,-0.1515398935356076,0.14503851740068854,-0.0071113110380095134,-0.16240495032636057,0.14541373800313306,-0.002101371286048194,-0.07313855414474495,0.06449906446299254,0.474,14.0,159.0,-0.017534789131864615,-0.28267461376087816,-0.002191848641483077,-0.03533432672010977
696100,-0.02940015769394564,-0.13791560962139263,0.07177729396521446,-0.04743840145134075,-0.17521571236204853,0.06297216598034958,-0.018038243757395104,-0.10919537435891322,0.0286619253928261,0.311,1064.0,923.0,-7.820441946589541,-10.946411134896877,-0.9775552433236926,-1.3683013918621096
699625,-0.0024463560952141597,-0.14276453598709732,0.13842493978852688,-0.0024668268726471205,-0.14644434050648483,0.14782454158053784,-2.0470777432960983e-05,-0.06398543357255548,0.0655832280855159,0.495,38.0,334.0,-0.023240382904534517,-0.20598004386603455,-0.0029050478630668146,-0.02574750548325432
700250,0.018670583713839783,-0.11426148106784119,0.1545937385807118,0.019141118019617518,-0.12429281251977446,0.16550044685312834,0.00047053430577773196,-0.06863312675527097,0.07134845432799886,0.5055,272.0,0.0,1.2695996925411053,0.0,0.15869996156763816,0.0
700337,-0.03971747281008092,-0.15914804176601557,0.07406075180828686,-0.04252321640820215,-0.16588568540129833,0.07902868420822833,-0.0028057435981212234,-0.07493658775239456,0.05824034495810688,0.4715,715.0,692.0,-7.099498264801965,-7.356516438618971,-0.8874372831002456,-0.9195645548273714
700652,0.007822933656742852,-0.14356928230833194,0.1636181262055818,0.008895341583923575,-0.15139277810563956,0.17545939733919833,0.0010724079271807244,-0.06195922218780302,0.07031521440012879,0.509,13.0,9.0,0.02542453438441427,0.020014518563828045,0.0031780667980517837,0.0025018148204785057
701852,-0.021598351004267505,-0.17791155714018456,0.12147438955849348,-0.02540558099003106,-0.18621849338389396,0.12698268293170706,-0.003807229985763556,-0.07520542075440326,0.05655736054507658,0.46425,0.0,251.0,-0.0,-1.594200207124449,-0.0,-0.19927502589055612
702315,0.004875292926833817,-0.14371511816135044,0.15961481523695242,0.00486191945335992,-0.15551688147453405,0.1737241480813359,-1.3373473473897058e-05,-0.06900122402968763,0.06775675081912462,0.50375,13.0,4.0,0.015844702012209905,0.00486191945335992,0.001980587751526238,0.00060773993166999
804668,0.025215160122451313,-0.12222915161901522,0.18453308912564226,0.0290396841024967,-0.126512656599897,0.1958807427641278,0.003824523980045389,-0.05805243315576952,0.07892751721334589,0.53725,8.0,128.0,0.05043032024490263,0.9292698912798945,0.006303790030612828,0.1161587364099868
805672,0.0024040253581621932,-0.15279255065834121,0.15531413505147246,0.0025945567799938304,-0.15786055055882545,0.16858779233953636,0.00019053142183163708,-0.06432028835243139,0.06576512772385587,0.51225,0.0,36.0,0.0,0.023351011019944475,0.0,0.0029188763774930593
